ID;Clube_ID;Tipo;Origem_Destino;Valor;Empréstimo;Ano
20682;34;Saída;Colo-Colo;0.00;Sim;2023
20683;31;Saída;Peñarol;0.00;Não;2023
20684;25;Saída;XV de Jaú U20;0.00;Não;2023
20685;27;Saída;Três Passos;0.00;Não;2023
20686;34;Entrada;Vasco U20;0.00;Não;2023
20687;6;Entrada;Ludogorets;14260000.00;Não;2023
20688;34;Entrada;Azuriz;0.00;Sim;2023
20689;34;Saída;Boavista;0.00;Não;2023
20690;35;Entrada;Rochester NY;0.00;Sim;2023
20691;35;Saída;Ypiranga-RS;0.00;Não;2023
20692;8;Entrada;Ituano;0.00;Não;2023
20693;10;Entrada;Without Club;0.00;Não;2023
20694;16;Entrada;Concórdia;0.00;Não;2023
20695;22;Entrada;B. Leverkusen;0.00;Não;2023
20696;7;Entrada;Cruzeiro;0.00;Sim;2023
20697;7;Saída;Cruzeiro;0.00;Sim;2023
20698;7;Saída;Ceará SC;0.00;Sim;2023
20699;8;Entrada;Botafogo;0.00;Sim;2023
20700;14;Entrada;Botafogo;0.00;Sim;2023
20701;14;Saída;Botafogo;0.00;Sim;2023
20702;23;Saída;Mirassol-SP;0.00;Não;2023
20703;25;Entrada;Juventude;0.00;Não;2023
20704;29;Entrada;Ituano;0.00;Sim;2023
20705;29;Entrada;Inter Limeira;0.00;Sim;2023
20706;29;Saída;Portuguesa;0.00;Não;2023
20707;29;Saída;Inter Limeira;0.00;Sim;2023
20708;19;Entrada;Colon;1165600.00;Não;2023
20709;19;Saída;Without Club;0.00;Não;2023
20710;9;Saída;São Bernardo;0.00;Sim;2023
20711;12;Entrada;São Bernardo;6200000.00;Não;2023
20712;6;Entrada;Ludogorets;1581000.00;Não;2023
20713;29;Entrada;Fluminense U23;0.00;Sim;2023
20714;9;Saída;Cruzeiro;0.00;Sim;2023
20715;14;Entrada;Chapecoense;0.00;Sim;2023
20716;14;Entrada;Santo André;0.00;Sim;2023
20717;14;Saída;Santo André;0.00;Sim;2023
20718;10;Saída;Londrina-PR;0.00;Não;2023
20719;16;Saída;Without Club;0.00;Não;2023
20720;9;Entrada;Ponte Preta;0.00;Não;2023
20721;28;Saída;Chapecoense;0.00;Não;2023
20722;27;Entrada;Avaí B;0.00;Não;2023
20723;30;Saída;G. Halberstadt;0.00;Não;2023
20724;15;Saída;Estudiantes;0.00;Não;2023
20725;8;Entrada;Ceará U20;0.00;Não;2023
20726;3;Entrada;Boca Juniors;0.00;Não;2023
20727;25;Entrada;Marcílio Dias;0.00;Sim;2023
20728;25;Saída;Marcílio Dias;0.00;Sim;2023
20729;9;Entrada;Fluminense;0.00;Sim;2023
20730;18;Saída;Chapecoense;0.00;Sim;2023
20731;33;Saída;São Bento (SP);0.00;Sim;2023
20732;13;Entrada;EC São José;0.00;Não;2023
20733;21;Entrada;Grêmio U20;0.00;Não;2023
20734;1;Entrada;América-MG U20;0.00;Não;2023
20735;1;Saída;Náutico;0.00;Sim;2023
20736;28;Entrada;Vila Nova FC;0.00;Não;2023
20737;28;Saída;Operário-PR;0.00;Não;2023
20738;6;Saída;Boavista;0.00;Não;2023
20739;23;Saída;Mirassol-SP;0.00;Não;2023
20740;25;Entrada;Juventude;0.00;Não;2023
20741;29;Saída;Junior FC;0.00;Sim;2023
20742;27;Saída;Cascavel-PR;0.00;Não;2023
20743;20;Saída;Londrina-PR;0.00;Sim;2023
20744;28;Saída;Brasil Pelotas;0.00;Não;2023
20745;1;Entrada;Água Santa-SP;1860000.00;Não;2023
20746;20;Saída;Água Santa-SP;0.00;Sim;2023
20747;10;Entrada;Famalicão;0.00;Não;2023
20748;10;Entrada;Paysandu;0.00;Sim;2023
20749;10;Saída;Paysandu;0.00;Não;2023
20750;10;Saída;Paysandu;0.00;Sim;2023
20751;30;Entrada;Fortuna Köln;0.00;Não;2023
20752;26;Entrada;JEF Utd. Chiba;0.00;Sim;2023
20753;26;Saída;Without Club;0.00;Não;2023
20754;23;Entrada;Athletico-PR B;0.00;Sim;2023
20755;35;Saída;Athletico-PR B;0.00;Sim;2023
20756;22;Saída;San Jose;3720000.00;Não;2023
20757;25;Saída;ABC FC;0.00;Não;2023
20758;23;Entrada;Athletico-PR B;0.00;Sim;2023
20759;15;Saída;Juventude;0.00;Não;2023
20760;23;Entrada;Cuiabá-MT;0.00;Não;2023
20761;2;Entrada;Atlético-GO U20;0.00;Não;2023
20762;16;Entrada;Rio Claro;0.00;Sim;2023
20763;31;Entrada;Millonarios;0.00;Sim;2023
20764;20;Entrada;Aparecidense;0.00;Sim;2023
20765;20;Entrada;Athletic;0.00;Sim;2023
20766;20;Saída;Athletic;0.00;Sim;2023
20767;20;Saída;Without Club;0.00;Não;2023
20768;5;Entrada;Próspera-SC;0.00;Sim;2023
20769;5;Saída;Without Club;0.00;Não;2023
20770;25;Entrada;Novorizontino;0.00;Não;2023
20771;26;Saída;Nottm Forest;124000000.00;Não;2023
20772;1;Entrada;Corinthians;0.00;Não;2023
20773;1;Saída;Corinthians;0.00;Sim;2023
20774;12;Entrada;América-MG;0.00;Sim;2023
20775;12;Saída;América-MG;0.00;Não;2023
20776;7;Entrada;OGC Nice;0.00;Não;2023
20777;8;Entrada;Fluminense;0.00;Não;2023
20778;18;Saída;Ceará SC;0.00;Não;2023
20779;23;Entrada;Vasco da Gama;0.00;Sim;2023
20780;34;Saída;Juventude;0.00;Sim;2023
20781;20;Entrada;Athletic;0.00;Sim;2023
20782;20;Saída;Athletic;0.00;Sim;2023
20783;35;Saída;Athletic;0.00;Sim;2023
20784;28;Saída;Albirex Niigata;0.00;Não;2023
20785;24;Saída;Amparo;0.00;Sim;2023
20786;35;Entrada;Without Club;0.00;Não;2023
20787;35;Saída;Without Club;0.00;Não;2023
20788;9;Entrada;Paysandu;0.00;Não;2023
20789;28;Entrada;Volta Redonda;0.00;Sim;2023
20790;30;Saída;SF Lotte;0.00;Não;2023
20791;9;Entrada;Grêmio;0.00;Sim;2023
20792;9;Saída;Grêmio;0.00;Sim;2023
20793;21;Entrada;Chapecoense;0.00;Sim;2023
20794;21;Entrada;Juventude;0.00;Sim;2023
20795;21;Saída;Chapecoense;0.00;Sim;2023
20796;23;Saída;Grêmio;0.00;Sim;2023
20797;22;Saída;São Paulo;0.00;Sim;2023
20798;32;Entrada;Internacional;0.00;Sim;2023
20799;2;Entrada;Athletic;0.00;Sim;2023
20800;6;Entrada;Fluminense;0.00;Sim;2023
20801;18;Saída;EC Bahia;0.00;Sim;2023
20802;8;Entrada;Fluminense-PI;434000.00;Não;2023
20803;19;Entrada;Metalist;0.00;Não;2023
20804;19;Saída;Juventude;0.00;Sim;2023
20805;23;Entrada;Fortaleza;0.00;Sim;2023
20806;4;Saída;Without Club;0.00;Não;2023
20807;31;Entrada;Santos U20;0.00;Não;2023
20808;5;Entrada;Famalicão;0.00;Não;2023
20809;15;Entrada;Bangu-RJ;434000.00;Não;2023
20810;15;Saída;Bangu-RJ;0.00;Sim;2023
20811;33;Entrada;Aris Saloniki;0.00;Não;2023
20812;33;Entrada;Sport U20;0.00;Não;2023
20813;2;Entrada;Cruzeiro;0.00;Não;2023
20814;14;Entrada;Athletic;0.00;Sim;2023
20815;14;Saída;Atlético-GO;0.00;Não;2023
20816;14;Saída;Athletic;0.00;Sim;2023
20817;33;Saída;Athletico-PR B;0.00;Sim;2023
20818;5;Entrada;Vila Nova FC;0.00;Sim;2023
20819;5;Saída;Vila Nova FC;0.00;Sim;2023
20820;8;Saída;Without Club;0.00;Não;2023
20821;26;Entrada;São Gabriel EC;0.00;Sim;2023
20822;26;Saída;Moto Club-MA;0.00;Não;2023
20823;9;Entrada;Metalist 1925;0.00;Não;2023
20824;9;Saída;Guarani;0.00;Não;2023
20825;31;Entrada;Santos U20;0.00;Não;2023
20826;31;Saída;Pouso Alegre;0.00;Sim;2023
20827;15;Entrada;Palmeiras;0.00;Não;2023
20828;26;Saída;Cuiabá-MT;0.00;Não;2023
20829;5;Entrada;Água Santa-SP;0.00;Não;2023
20830;6;Saída;Água Santa-SP;0.00;Não;2023
20831;10;Entrada;ASA;0.00;Sim;2023
20832;10;Saída;CA Catarinense;0.00;Não;2023
20833;10;Saída;ASA;0.00;Sim;2023
20834;17;Saída;Retired;0.00;Não;2023
20835;17;Saída;Without Club;0.00;Não;2023
20836;2;Saída;Grêmio;0.00;Sim;2023
20837;21;Entrada;Atlético-GO;0.00;Sim;2023
20838;21;Saída;Cerro Porteño;0.00;Não;2023
20839;35;Entrada;Athletic;0.00;Sim;2023
20840;3;Saída;Vélez Sarsfield;0.00;Não;2023
20841;7;Saída;Mirassol-SP;0.00;Sim;2023
20842;20;Entrada;Mirassol-SP;0.00;Sim;2023
20843;25;Entrada;Botafogo;0.00;Sim;2023
20844;25;Saída;Goiás;0.00;Sim;2023
20845;7;Entrada;Wanderers;12400000.00;Não;2023
20846;25;Saída;Chiangrai Utd.;0.00;Não;2023
20847;2;Entrada;Botafogo;0.00;Sim;2023
20848;7;Saída;Atlético-GO;0.00;Sim;2023
20849;5;Saída;Náutico;0.00;Não;2023
20850;11;Saída;Aliança;0.00;Sim;2023
20851;10;Saída;Vila Nova FC;0.00;Não;2023
20852;8;Entrada;Toluca;0.00;Não;2023
20853;8;Saída;Without Club;0.00;Não;2023
20854;6;Entrada;Man City;12400000.00;Não;2023
20855;35;Entrada;Novorizontino;0.00;Não;2023
20856;35;Saída;Retired;0.00;Não;2023
20857;18;Entrada;Grêmio;0.00;Sim;2023
20858;21;Saída;Fluminense;0.00;Sim;2023
20859;11;Entrada;Coritiba U20;0.00;Não;2023
20860;27;Entrada;Portuguesa-SP;0.00;Não;2023
20861;27;Saída;Operário-PR;0.00;Não;2023
20862;6;Saída;AEL Limassol;0.00;Não;2023
20863;31;Entrada;Kashiwa Reysol;0.00;Não;2023
20864;20;Entrada;Coimbra;0.00;Sim;2023
20865;25;Entrada;Prudente-SP;0.00;Sim;2023
20866;25;Saída;Anápolis;0.00;Não;2023
20867;5;Entrada;Inter Limeira;0.00;Não;2023
20868;10;Saída;Manaus FC;0.00;Não;2023
20869;6;Saída;Chapecoense;0.00;Sim;2023
20870;9;Entrada;EC Bahia;0.00;Sim;2023
20871;5;Saída;Al-Khaleej;0.00;Não;2023
20872;28;Saída;RB Bragantino;12400000.00;Não;2023
20873;29;Entrada;Ponte Preta;12400000.00;Não;2023
20874;29;Saída;FC Liefering;0.00;Sim;2023
20875;20;Saída;Boa Esporte;0.00;Sim;2023
20876;25;Entrada;Botafogo-PB;0.00;Sim;2023
20877;25;Saída;Botafogo-PB;0.00;Sim;2023
20878;25;Saída;Aparecidense;0.00;Sim;2023
20879;2;Saída;Fortaleza;4030000.00;Não;2023
20880;19;Entrada;Atlético-GO;4030000.00;Não;2023
20881;23;Entrada;Londrina-PR;0.00;Sim;2023
20882;23;Saída;Kalba FC;0.00;Não;2023
20883;28;Entrada;Botafogo-SP U20;0.00;Não;2023
20884;35;Saída;Náutico;0.00;Sim;2023
20885;9;Entrada;Santo André;0.00;Sim;2023
20886;30;Entrada;Bonner SC U19;0.00;Não;2023
20887;30;Saída;SSV Merten;0.00;Não;2023
20888;6;Entrada;Confiança;0.00;Sim;2023
20889;6;Saída;Vila Nova FC;0.00;Sim;2023
20890;3;Entrada;Ponte Preta;0.00;Sim;2023
20891;3;Saída;Juventude;0.00;Sim;2023
20892;23;Entrada;Atlético-MG;0.00;Sim;2023
20893;28;Saída;Atlético-MG;0.00;Sim;2023
20894;31;Entrada;Santos B;0.00;Não;2023
20895;3;Entrada;Internacional;7440000.00;Não;2023
20896;22;Saída;Atlético-MG;7440000.00;Não;2023
20897;35;Saída;Vitória-ES;0.00;Não;2023
20898;34;Saída;CRB;0.00;Não;2023
20899;19;Entrada;Juventude;0.00;Sim;2023
20900;19;Saída;Sport Recife;0.00;Sim;2023
20901;23;Saída;Fortaleza;0.00;Sim;2023
20902;33;Entrada;Fortaleza;0.00;Sim;2023
20903;10;Entrada;Santo André;0.00;Não;2023
20904;2;Saída;Al-Adalah;1860000.00;Não;2023
20905;28;Entrada;Ponte Preta U20;0.00;Não;2023
20906;2;Saída;Rukh Lviv;0.00;Sim;2023
20907;10;Saída;Retrô;0.00;Sim;2023
20908;14;Saída;Dibba Fujairah;0.00;Sim;2023
20909;20;Entrada;Athletico-PR B;0.00;Sim;2023
20910;1;Saída;Sport Recife;0.00;Não;2023
20911;7;Entrada;Al-Ahli;0.00;Não;2023
20912;29;Entrada;Slavia Prague;0.00;Sim;2023
20913;33;Entrada;América-MG;0.00;Não;2023
20914;14;Saída;Cerro Porteño;0.00;Não;2023
20915;13;Entrada;Concórdia;0.00;Sim;2023
20916;13;Saída;Concórdia;0.00;Sim;2023
20917;16;Entrada;Without Club;0.00;Não;2023
20918;3;Saída;RB Bragantino;5580000.00;Não;2023
20919;29;Entrada;Atlético-MG;5580000.00;Não;2023
20920;20;Entrada;Pouso Alegre;0.00;Não;2023
20921;20;Saída;Aparecidense;0.00;Sim;2023
20922;21;Saída;Retired;0.00;Não;2023
20923;34;Entrada;Artsul-RJ;744000.00;Não;2023
20924;11;Saída;Tombense;0.00;Não;2023
20925;16;Entrada;Sport U20;0.00;Sim;2023
20926;33;Entrada;Botafogo-PB;0.00;Sim;2023
20927;21;Entrada;New York;0.00;Sim;2023
20928;21;Saída;New York;0.00;Sim;2023
20929;21;Saída;New York;0.00;Não;2023
20930;28;Entrada;Ponte Preta U20;0.00;Não;2023
20931;24;Entrada;Doce Mel;0.00;Sim;2023
20932;24;Saída;Doce Mel;0.00;Sim;2023
20933;21;Saída;CD Rongcheng;0.00;Não;2023
20934;23;Saída;Tombense;0.00;Não;2023
20935;19;Entrada;Defensa;1240000.00;Não;2023
20936;2;Entrada;Kashiwa Reysol;0.00;Sim;2023
20937;15;Entrada;CRB;930000.00;Não;2023
20938;6;Saída;Botafogo-SP;0.00;Sim;2023
20939;23;Entrada;Botafogo-SP;0.00;Não;2023
20940;29;Entrada;FC Midtjylland;0.00;Sim;2023
20941;29;Saída;FC Midtjylland;31000000.00;Não;2023
20942;29;Saída;FC Midtjylland;0.00;Sim;2023
20943;32;Saída;Austin;22630000.00;Não;2023
20944;31;Saída;FC Juárez;0.00;Não;2023
20945;1;Entrada;Barcelona SC;7130000.00;Não;2023
20946;26;Entrada;Palmeiras U20;0.00;Não;2023
20947;30;Saída;1.FC Kaan-M.;0.00;Não;2023
20948;30;Entrada;Alem. Aachen;0.00;Não;2023
20949;34;Saída;Ypiranga-RS;0.00;Sim;2023
20950;34;Entrada;Vasco U20;0.00;Não;2023
20951;8;Entrada;Atlético-CE;682000.00;Não;2023
20952;17;Entrada;Fiorentina;17360000.00;Não;2023
20953;7;Entrada;Estoril Praia;0.00;Sim;2023
20954;7;Saída;Estoril Praia;0.00;Sim;2023
20955;7;Saída;São Paulo;0.00;Sim;2023
20956;32;Entrada;Botafogo;0.00;Sim;2023
20957;30;Saída;Hoogstraten VV;0.00;Não;2023
20958;24;Entrada;North EC-MG;0.00;Sim;2023
20959;24;Saída;North EC-MG;0.00;Sim;2023
20960;27;Saída;Concórdia;0.00;Sim;2023
20961;6;Entrada;Kashima Antlers;0.00;Não;2023
20962;17;Entrada;Benfica;86800000.00;Não;2023
20963;25;Saída;Brusque;0.00;Sim;2023
20964;23;Entrada;Paraná;0.00;Sim;2023
20965;23;Entrada;Náutico;0.00;Sim;2023
20966;23;Saída;Inter Limeira;0.00;Não;2023
20967;23;Saída;Náutico;0.00;Sim;2023
20968;27;Saída;Juventude;0.00;Sim;2023
20969;33;Saída;Without Club;0.00;Não;2023
20970;21;Entrada;Tombense;0.00;Sim;2023
20971;6;Entrada;Bahia U20;0.00;Não;2023
20972;20;Entrada;Maringá;0.00;Sim;2023
20973;10;Entrada;Without Club;0.00;Não;2023
20974;33;Saída;Londrina-PR;0.00;Não;2023
20975;4;Entrada;CRB;0.00;Sim;2023
20976;4;Saída;Criciúma EC;0.00;Sim;2023
20977;7;Entrada;Sport Recife;0.00;Sim;2023
20978;7;Saída;Sport Recife;0.00;Não;2023
20979;13;Entrada;Athletico-PR;0.00;Sim;2023
20980;28;Saída;Metalist 1925;0.00;Sim;2023
20981;33;Entrada;Botafogo;0.00;Não;2023
20982;33;Saída;Botafogo;0.00;Sim;2023
20983;12;Entrada;Dynamo Moscow;0.00;Sim;2023
20984;24;Entrada;Colorado CFC;0.00;Não;2023
20985;26;Saída;Novo Hamburgo;0.00;Sim;2023
20986;28;Saída;Hajer;0.00;Não;2023
20987;5;Entrada;Fortaleza;0.00;Sim;2023
20988;19;Entrada;C. Rizespor;0.00;Não;2023
20989;19;Saída;Avaí FC;0.00;Sim;2023
20990;11;Saída;Sport Recife;0.00;Sim;2023
20991;33;Entrada;Coritiba FC;0.00;Sim;2023
20992;33;Entrada;Defensor SC;0.00;Sim;2023
20993;5;Entrada;EC Bahia;0.00;Sim;2023
20994;5;Saída;EC Bahia;0.00;Não;2023
20995;6;Entrada;Avaí FC;0.00;Não;2023
20996;6;Saída;CRB;0.00;Não;2023
20997;6;Saída;Avaí FC;0.00;Sim;2023
20998;12;Entrada;Argentinos Jrs.;37200000.00;Não;2023
20999;19;Saída;Goiás;0.00;Não;2023
21000;20;Entrada;Fortaleza;0.00;Não;2023
21001;27;Entrada;Capital-DF;0.00;Sim;2023
21002;27;Saída;Capital-DF;0.00;Sim;2023
21003;4;Saída;Lanús;0.00;Sim;2023
21004;9;Entrada;Grêmio B;0.00;Não;2023
21005;19;Entrada;Juventude;0.00;Sim;2023
21006;19;Entrada;São Paulo;0.00;Sim;2023
21007;19;Saída;São Paulo;0.00;Sim;2023
21008;23;Saída;Fortaleza;0.00;Sim;2023
21009;32;Entrada;Fortaleza;0.00;Sim;2023
21010;32;Saída;Fortaleza;0.00;Sim;2023
21011;18;Entrada;Fluminense U20;0.00;Não;2023
21012;10;Saída;Operário-PR;0.00;Não;2023
21013;5;Entrada;Inter Limeira;0.00;Sim;2023
21014;5;Entrada;São Bento (SP);0.00;Sim;2023
21015;5;Saída;São Bento (SP);0.00;Sim;2023
21016;21;Entrada;Nacional;22940000.00;Não;2023
21017;23;Entrada;Boston River;0.00;Não;2023
21018;23;Saída;Without Club;0.00;Não;2023
21019;7;Saída;Ferroviária;0.00;Sim;2023
21020;9;Entrada;Ferroviária;0.00;Sim;2023
21021;9;Entrada;Retrô;0.00;Sim;2023
21022;9;Saída;Ferroviária;0.00;Sim;2023
21023;15;Saída;São Bernardo;0.00;Não;2023
21024;23;Entrada;SC Dnipro-1;0.00;Sim;2023
21025;23;Saída;SC Dnipro-1;0.00;Sim;2023
21026;35;Entrada;Londrina-PR;0.00;Sim;2023
21027;2;Entrada;FC Sheriff;0.00;Não;2023
21028;2;Saída;Criciúma EC;0.00;Não;2023
21029;13;Entrada;Atlético-GO;0.00;Não;2023
21030;5;Entrada;Avaí U20;0.00;Não;2023
21031;28;Entrada;Ponte Preta U20;0.00;Não;2023
21032;33;Entrada;Artsul-RJ;0.00;Sim;2023
21033;31;Entrada;Vegalta Sendai;0.00;Sim;2023
21034;31;Saída;Casa Pia;0.00;Não;2023
21035;30;Entrada;Leverkusen U19;0.00;Não;2023
21036;4;Entrada;Man City;0.00;Não;2023
21037;25;Entrada;Brusque;0.00;Não;2023
21038;4;Entrada;Chapecoense;3100000.00;Não;2023
21039;9;Saída;Athletico-PR;3100000.00;Não;2023
21040;16;Entrada;Brasil Pelotas;0.00;Não;2023
21041;16;Saída;Caxias-RS;0.00;Não;2023
21042;23;Entrada;Samsunspor;0.00;Não;2023
21043;13;Entrada;Inter Limeira;0.00;Não;2023
21044;14;Saída;Inter Limeira;0.00;Não;2023
21045;14;Entrada;Grêmio;0.00;Não;2023
21046;21;Saída;Cruzeiro;0.00;Não;2023
21047;8;Saída;Cuiabá-MT;4650000.00;Não;2023
21048;15;Entrada;Ceará SC;4650000.00;Não;2023
21049;13;Entrada;Újpest FC;0.00;Não;2023
21050;13;Saída;Santo André;0.00;Não;2023
21051;10;Entrada;Without Club;0.00;Não;2023
21052;10;Saída;Aparecidense;0.00;Não;2023
21053;12;Entrada;Ponte Preta;0.00;Sim;2023
21054;12;Saída;Busan IPark;0.00;Não;2023
21055;28;Saída;Corinthians;0.00;Sim;2023
21056;15;Entrada;Without Club;0.00;Não;2023
21057;10;Entrada;Vasco da Gama;0.00;Não;2023
21058;34;Saída;CSA;0.00;Não;2023
21059;1;Saída;Mirassol-SP;0.00;Sim;2023
21060;25;Entrada;América-MG;0.00;Sim;2023
21061;33;Entrada;América-RN;0.00;Sim;2023
21062;33;Saída;Penapolense;0.00;Sim;2023
21063;33;Saída;América-RN;0.00;Sim;2023
21064;9;Entrada;EC Vitória;0.00;Sim;2023
21065;9;Entrada;São Bento (SP);0.00;Sim;2023
21066;9;Saída;Amazonas;0.00;Não;2023
21067;9;Saída;São Bento (SP);0.00;Sim;2023
21068;35;Saída;Chapecoense;0.00;Sim;2023
21069;21;Entrada;Huracán;24800000.00;Não;2023
21070;25;Entrada;Ferroviária;0.00;Sim;2023
21071;27;Saída;Without Club;0.00;Não;2023
21072;9;Saída;Fluminense;0.00;Sim;2023
21073;18;Entrada;Chapecoense;0.00;Sim;2023
21074;18;Saída;Ituano;0.00;Não;2023
21075;18;Saída;Retired;0.00;Não;2023
21076;21;Entrada;FC Nantes;0.00;Não;2023
21077;28;Saída;GO Audax;0.00;Sim;2023
21078;33;Saída;CRB;0.00;Não;2023
21079;3;Entrada;Vasco da Gama;0.00;Sim;2023
21080;3;Entrada;Juventude;0.00;Sim;2023
21081;3;Saída;Paços Ferreira;0.00;Sim;2023
21082;3;Saída;Vasco da Gama;0.00;Sim;2023
21083;23;Saída;Atlético-MG;0.00;Sim;2023
21084;34;Entrada;Atlético-MG;0.00;Sim;2023
21085;34;Saída;Atlético-MG;0.00;Sim;2023
21086;33;Entrada;Sport U20;0.00;Não;2023
21087;10;Saída;Mirassol-SP;0.00;Não;2023
21088;11;Entrada;Lecce;0.00;Não;2023
21089;25;Entrada;CSA;0.00;Não;2023
21090;22;Entrada;Ceará U20;0.00;Sim;2023
21091;22;Entrada;Ituano;0.00;Não;2023
21092;17;Entrada;Sampaio-MA;0.00;Sim;2023
21093;17;Saída;Santa Clara;0.00;Não;2023
21094;11;Entrada;Internacional;0.00;Não;2023
21095;22;Saída;Coritiba FC;0.00;Não;2023
21096;14;Saída;Inter;0.00;Sim;2023
21097;10;Saída;Ipatinga;0.00;Não;2023
21098;31;Entrada;Argentinos Jrs.;9300000.00;Não;2023
21099;31;Saída;Vasco da Gama;0.00;Sim;2023
21100;34;Entrada;Santos;0.00;Sim;2023
21101;24;Entrada;Tombense;0.00;Sim;2023
21102;24;Saída;Tombense;0.00;Sim;2023
21103;16;Entrada;Botafogo U20;0.00;Sim;2023
21104;27;Saída;Goianésia (GO);0.00;Não;2023
21105;3;Entrada;Atlético-MG U20;0.00;Não;2023
21106;24;Entrada;Democrata GV;0.00;Não;2023
21107;24;Saída;Athletic;0.00;Não;2023
21108;16;Entrada;Without Club;0.00;Não;2023
21109;25;Entrada;Ferroviária;0.00;Não;2023
21110;25;Saída;Without Club;0.00;Não;2023
21111;35;Entrada;São Joseense;0.00;Sim;2023
21112;35;Entrada;São Joseense;0.00;Não;2023
21113;35;Saída;Ansan Greeners;0.00;Não;2023
21114;35;Saída;São Joseense;0.00;Sim;2023
21115;31;Entrada;Água Santa-SP;0.00;Sim;2023
21116;27;Saída;São Joseense;0.00;Não;2023
21117;13;Entrada;Tombense;0.00;Sim;2023
21118;1;Entrada;Ferroviário;0.00;Sim;2023
21119;1;Entrada;Joinville-SC;0.00;Sim;2023
21120;1;Saída;Democrata GV;0.00;Não;2023
21121;1;Saída;Joinville-SC;0.00;Sim;2023
21122;24;Entrada;América-MG;0.00;Sim;2023
21123;24;Saída;América-MG;0.00;Sim;2023
21124;14;Entrada;Água Santa-SP;0.00;Sim;2023
21125;14;Saída;Água Santa-SP;0.00;Sim;2023
21126;32;Entrada;Nacional;10230000.00;Não;2023
21127;32;Saída;Nacional;0.00;Sim;2023
21128;2;Saída;Flamengo;0.00;Sim;2023
21129;6;Entrada;Flamengo;0.00;Sim;2023
21130;6;Saída;Flamengo;0.00;Sim;2023
21131;17;Entrada;EC Bahia;0.00;Sim;2023
21132;17;Entrada;Atlético-GO;0.00;Sim;2023
21133;17;Saída;EC Bahia;0.00;Sim;2023
21134;20;Entrada;RB Bragantino;0.00;Sim;2023
21135;29;Saída;Goiás;0.00;Sim;2023
21136;35;Entrada;Athletic;0.00;Não;2023
21137;35;Saída;Athletic;0.00;Não;2023
21138;10;Saída;Novo Hamburgo;0.00;Não;2023
21139;4;Entrada;Athletico U20;0.00;Não;2023
21140;15;Entrada;Confiança;0.00;Sim;2023
21141;15;Entrada;Iporá EC;0.00;Sim;2023
21142;15;Saída;Unknown;0.00;Não;2023
21143;15;Saída;Iporá EC;0.00;Sim;2023
21144;15;Entrada;Santos;0.00;Sim;2023
21145;15;Saída;Santos;0.00;Sim;2023
21146;18;Entrada;Santos;0.00;Sim;2023
21147;31;Entrada;Cuiabá-MT;0.00;Sim;2023
21148;31;Saída;Cuiabá-MT;0.00;Sim;2023
21149;31;Saída;Fluminense;0.00;Sim;2023
21150;7;Entrada;Benfica;0.00;Sim;2023
21151;20;Saída;Without Club;0.00;Não;2023
21152;35;Saída;Náutico;0.00;Sim;2023
21153;33;Entrada;São Bernardo;0.00;Sim;2023
21154;32;Saída;Norwich;65100000.00;Não;2023
21155;11;Entrada;Grêmio;0.00;Sim;2023
21156;21;Saída;Coritiba FC;0.00;Sim;2023
21157;26;Entrada;Palmeiras U20;0.00;Não;2023
21158;26;Saída;Santa Clara;0.00;Sim;2023
21159;6;Entrada;Bahia U20;0.00;Não;2023
21160;10;Entrada;Capivariano;0.00;Sim;2023
21161;7;Saída;Canelas 2010;0.00;Não;2023
21162;10;Entrada;Caldense;0.00;Não;2023
21163;10;Saída;Camboriú;0.00;Não;2023
21164;10;Saída;Caldense;0.00;Sim;2023
21165;23;Entrada;Ypiranga-RS;0.00;Sim;2023
21166;23;Saída;Ypiranga-RS;0.00;Sim;2023
21167;23;Saída;Ban;0.00;Não;2023
21168;26;Saída;FC Porto;64108000.00;Não;2023
21169;9;Entrada;H. C. Sapporo;0.00;Não;2023
21170;15;Entrada;Ska Brasil-SP;0.00;Não;2023
21171;26;Entrada;Palmeiras U20;0.00;Não;2023
21172;5;Entrada;Avaí U20;0.00;Não;2023
21173;5;Saída;Cascavel-PR;0.00;Sim;2023
21174;2;Entrada;Aparecidense;0.00;Não;2023
21175;5;Entrada;Grêmio;0.00;Sim;2023
21176;21;Saída;Avaí FC;0.00;Sim;2023
21177;13;Entrada;Ypiranga-RS;0.00;Sim;2023
21178;13;Saída;Ypiranga-RS;0.00;Sim;2023
21179;35;Entrada;Londrina-PR;0.00;Não;2023
21180;24;Entrada;Tombense;0.00;Sim;2023
21181;24;Saída;Tombense;0.00;Sim;2023
21182;8;Saída;Paysandu;0.00;Sim;2023
21183;10;Entrada;Mirassol-SP;0.00;Não;2023
21184;10;Saída;Novorizontino;0.00;Não;2023
21185;25;Saída;CSA;0.00;Não;2023
21186;27;Entrada;Azuriz;0.00;Não;2023
21187;14;Saída;Dallas;8494000.00;Não;2023
21188;11;Entrada;Coritiba U20;0.00;Não;2023
21189;11;Saída;Pouso Alegre;0.00;Sim;2023
21190;24;Entrada;Without Club;0.00;Não;2023
21191;24;Saída;Patriotas FC;0.00;Não;2023
21192;16;Saída;Unknown;0.00;Não;2023
21193;23;Entrada;Coquimbo Unido;0.00;Não;2023
21194;1;Saída;Benfica;0.00;Sim;2023
21195;17;Entrada;Marseille;93000000.00;Não;2023
21196;16;Entrada;Volta Redonda;0.00;Não;2023
